"REF_DATE","GEO","DGUID","Gender","Indicators","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-10","Newfoundland and Labrador","2016A000210","Men","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411338","3.2.2.1","28.3","","","","1"
"2021-07","Newfoundland and Labrador","2016A000210","Men","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411341","3.2.2.4","","F","","","0"
"2021-10","Newfoundland and Labrador","2016A000210","Men","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411341","3.2.2.4","62","E","","","0"
"2022-01","Newfoundland and Labrador","2016A000210","Men","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411341","3.2.2.4","64","E","","","0"
"2022-04","Newfoundland and Labrador","2016A000210","Men","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411341","3.2.2.4","52","E","","","0"
"2022-07","Newfoundland and Labrador","2016A000210","Men","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411341","3.2.2.4","","F","","","0"
"2022-10","Newfoundland and Labrador","2016A000210","Men","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411341","3.2.2.4","63","E","","","0"
"2021-07","Newfoundland and Labrador","2016A000210","Men","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411344","3.2.3.1","14.7","","","","1"
"2021-10","Newfoundland and Labrador","2016A000210","Men","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411344","3.2.3.1","17.5","","","","1"
"2022-01","Newfoundland and Labrador","2016A000210","Men","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411344","3.2.3.1","15.6","","","","1"
"2022-04","Newfoundland and Labrador","2016A000210","Men","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411344","3.2.3.1","15.1","","","","1"
"2022-07","Newfoundland and Labrador","2016A000210","Men","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411344","3.2.3.1","13.0","","","","1"
"2022-10","Newfoundland and Labrador","2016A000210","Men","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411344","3.2.3.1","11.8","","","","1"
"2021-07","Newfoundland and Labrador","2016A000210","Men","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411347","3.2.3.4","","F","","","0"
"2021-10","Newfoundland and Labrador","2016A000210","Men","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411347","3.2.3.4","","F","","","0"
"2022-01","Newfoundland and Labrador","2016A000210","Men","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411347","3.2.3.4","","F","","","0"
"2022-04","Newfoundland and Labrador","2016A000210","Men","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411347","3.2.3.4","","F","","","0"
"2022-07","Newfoundland and Labrador","2016A000210","Men","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411347","3.2.3.4","","F","","","0"
"2022-10","Newfoundland and Labrador","2016A000210","Men","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411347","3.2.3.4","","F","","","0"
"2021-07","Newfoundland and Labrador","2016A000210","Women","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411350","3.3.1.1","54.4","","","","1"
"2021-10","Newfoundland and Labrador","2016A000210","Women","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411350","3.3.1.1","56.1","","","","1"
"2022-01","Newfoundland and Labrador","2016A000210","Women","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411350","3.3.1.1","51.0","","","","1"
"2022-04","Newfoundland and Labrador","2016A000210","Women","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411350","3.3.1.1","57.1","","","","1"
"2022-07","Newfoundland and Labrador","2016A000210","Women","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411350","3.3.1.1","54.6","","","","1"
"2022-10","Newfoundland and Labrador","2016A000210","Women","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411350","3.3.1.1","56.6","","","","1"
"2021-07","Newfoundland and Labrador","2016A000210","Women","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411353","3.3.1.4","125","","","","0"
"2021-10","Newfoundland and Labrador","2016A000210","Women","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411353","3.3.1.4","125","","","","0"
"2022-01","Newfoundland and Labrador","2016A000210","Women","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411353","3.3.1.4","116","","","","0"
"2022-04","Newfoundland and Labrador","2016A000210","Women","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411353","3.3.1.4","130","","","","0"
"2022-07","Newfoundland and Labrador","2016A000210","Women","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411353","3.3.1.4","124","","","","0"
"2022-10","Newfoundland and Labrador","2016A000210","Women","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411353","3.3.1.4","129","","","","0"
"2021-07","Newfoundland and Labrador","2016A000210","Women","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411356","3.3.2.1","25.9","","","","1"
"2021-10","Newfoundland and Labrador","2016A000210","Women","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411356","3.3.2.1","33.9","","","","1"
"2022-01","Newfoundland and Labrador","2016A000210","Women","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411356","3.3.2.1","28.0","","","","1"
"2022-04","Newfoundland and Labrador","2016A000210","Women","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411356","3.3.2.1","20.7","","","","1"
"2022-07","Newfoundland and Labrador","2016A000210","Women","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411356","3.3.2.1","27.7","","","","1"
"2022-10","Newfoundland and Labrador","2016A000210","Women","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411356","3.3.2.1","31.7","","","","1"
"2021-07","Newfoundland and Labrador","2016A000210","Women","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411359","3.3.2.4","59","E","","","0"
"2021-10","Newfoundland and Labrador","2016A000210","Women","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411359","3.3.2.4","76","E","","","0"
"2022-01","Newfoundland and Labrador","2016A000210","Women","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411359","3.3.2.4","64","E","","","0"
"2022-04","Newfoundland and Labrador","2016A000210","Women","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411359","3.3.2.4","47","E","","","0"
"2022-07","Newfoundland and Labrador","2016A000210","Women","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411359","3.3.2.4","63","E","","","0"
"2022-10","Newfoundland and Labrador","2016A000210","Women","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411359","3.3.2.4","73","E","","","0"
"2021-07","Newfoundland and Labrador","2016A000210","Women","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411362","3.3.3.1","19.7","","","","1"
"2021-10","Newfoundland and Labrador","2016A000210","Women","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411362","3.3.3.1","10.0","","","","1"
"2022-01","Newfoundland and Labrador","2016A000210","Women","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411362","3.3.3.1","21.0","","","","1"
